Year,Month,Day,Extent,Missing
2014,1,25,14.131,0
2014,1,26,14.209,0
2014,1,27,14.218,0
2014,1,28,14.162,0
2014,1,29,14.139,0
2014,1,30,14.132,0
2014,1,31,14.198,0
2014,2,1,14.241,0
2014,2,2,14.341,0
2014,2,3,14.293,0
2014,2,4,14.291,0
2014,2,5,14.363,0
2014,2,6,14.286,0
2014,2,7,14.315,0
2014,2,8,14.254,0
2014,2,9,14.363,0
2014,2,10,14.307,0
2014,2,11,14.174,0
2014,2,12,14.218,0
2014,2,13,14.284,0
2014,2,14,14.365,0
2014,2,15,14.396,0
2014,2,16,14.451,0
2014,2,17,14.446,0
2014,2,18,14.381,0
2014,2,19,14.5,0
2014,2,20,14.56,0
2014,2,21,14.594,0
2014,2,22,14.602,0
2014,2,23,14.562,0
2014,2,24,14.573,0
2014,2,25,14.566,0
2014,2,26,14.656,0
2014,2,27,14.651,0
2014,2,28,14.659,0
2014,3,1,14.629,0
2014,3,2,14.658,0
2014,3,3,14.688,0
2014,3,4,14.72,0
2014,3,5,14.811,0
2014,3,6,14.804,0
2014,3,7,14.773,0
2014,3,8,14.559,0
2014,3,9,14.616,0
2014,3,10,14.617,0
2014,3,11,14.711,0
2014,3,12,14.816,0
2014,3,13,14.929,0
2014,3,14,14.889,0
2014,3,15,14.923,0
2014,3,16,14.937,0
2014,3,17,14.957,0
2014,3,18,14.973,0
2014,3,19,14.936,0
2014,3,20,15.007,0
2014,3,21,14.949,0
2014,3,22,14.785,0
2014,3,23,14.754,0
2014,3,24,14.7,0
2014,3,25,14.716,0
2014,3,26,14.715,0
2014,3,27,14.653,0
2014,3,28,14.638,0
2014,3,29,14.497,0
2014,3,30,14.538,0
2014,3,31,14.585,0
2014,4,1,14.541,0
2014,4,2,14.541,0
2014,4,3,14.475,0
2014,4,4,14.573,0
2014,4,5,14.61,0
2014,4,6,14.547,0
2014,4,7,14.479,0
2014,4,8,14.47,0
2014,4,9,14.464,0
2014,4,10,14.348,0
2014,4,11,14.358,0
2014,4,12,14.171,0
2014,4,13,14.174,0
2014,4,14,14.202,0
2014,4,15,14.147,0
2014,4,16,14.039,0
2014,4,17,13.945,0
2014,4,18,13.837,0
2014,4,19,13.797,0
2014,4,20,13.814,0
2014,4,21,13.802,0
2014,4,22,13.762,0
2014,4,23,13.797,0
2014,4,24,13.804,0
2014,4,25,13.711,0
2014,4,26,13.738,0
2014,4,27,13.671,0
2014,4,28,13.624,0
2014,4,29,13.637,0
2014,4,30,13.558,0
2014,5,1,13.35,0
2014,5,2,13.262,0
2014,5,3,13.2,0
2014,5,4,13.18,0
2014,5,5,13.125,0
2014,5,6,13.046,0
2014,5,7,13.054,0
2014,5,8,12.978,0
2014,5,9,12.938,0
2014,5,10,12.906,0
2014,5,11,12.877,0
2014,5,12,12.778,0
2014,5,13,12.716,0
2014,5,14,12.701,0
2014,5,15,12.676,0
2014,5,16,12.672,0
2014,5,17,12.678,0
2014,5,18,12.647,0
2014,5,19,12.595,0
2014,5,20,12.568,0
2014,5,21,12.531,0
2014,5,22,12.524,0
2014,5,23,12.504,0
2014,5,24,12.442,0
2014,5,25,12.354,0
2014,5,26,12.323,0
2014,5,27,12.278,0
2014,5,28,12.222,0
2014,5,29,12.195,0
2014,5,30,12.238,0
2014,5,31,12.164,0
2014,6,1,12.052,0
2014,6,2,12.005,0
2014,6,3,11.913,0
2014,6,4,11.85,0
2014,6,5,11.724,0
2014,6,6,11.714,0
2014,6,7,11.751,0
2014,6,8,11.709,0
2014,6,9,11.665,0
2014,6,10,11.531,0
2014,6,11,11.492,0
2014,6,12,11.401,0
2014,6,13,11.323,0
2014,6,14,11.295,0
2014,6,15,11.085,0
2014,6,16,11.139,0
2014,6,17,11.141,0
2014,6,18,10.997,0
2014,6,19,10.863,0
2014,6,20,10.787,0
2014,6,21,10.676,0
2014,6,22,10.562,0
2014,6,23,10.395,0
2014,6,24,10.301,0
2014,6,25,10.296,0
2014,6,26,10.236,0
2014,6,27,10.063,0
2014,6,28,9.835,0
2014,6,29,9.56,0
2014,6,30,9.617,0
2014,7,1,9.324,0
2014,7,2,9.234,0
2014,7,3,9.125,0
2014,7,4,9.067,0
2014,7,5,8.964,0
2014,7,6,8.907,0
2014,7,7,8.879,0
2014,7,8,8.708,0
2014,7,9,8.653,0
2014,7,10,8.534,0
2014,7,11,8.392,0
2014,7,12,8.378,0
2014,7,13,8.293,0
2014,7,14,8.18,0
2014,7,15,8.074,0
2014,7,16,7.999,0
2014,7,17,7.898,0
2014,7,18,7.864,0
2014,7,19,7.839,0
2014,7,20,7.778,0
2014,7,21,7.68,0
2014,7,22,7.631,0
2014,7,23,7.649,0
2014,7,24,7.53,0
2014,7,25,7.51,0
2014,7,26,7.392,0
2014,7,27,7.35,0
2014,7,28,7.312,0
2014,7,29,7.128,0
2014,7,30,7.055,0
2014,7,31,7.035,0
2014,8,1,6.984,0
2014,8,2,6.859,0
2014,8,3,6.803,0
2014,8,4,6.751,0
2014,8,5,6.739,0
2014,8,6,6.66,0
2014,8,7,6.599,0
2014,8,8,6.629,0
2014,8,9,6.553,0
2014,8,10,6.457,0
2014,8,11,6.363,0
2014,8,12,6.251,0
2014,8,13,6.184,0
2014,8,14,6.173,0
2014,8,15,6.082,0
2014,8,16,6.022,0
2014,8,17,5.94,0
2014,8,18,5.825,0
2014,8,19,5.795,0
2014,8,20,5.758,0
2014,8,21,5.705,0
2014,8,22,5.665,0
2014,8,23,5.657,0
2014,8,24,5.552,0
2014,8,25,5.539,0
2014,8,26,5.548,0
2014,8,27,5.5,0
2014,8,28,5.429,0
2014,8,29,5.494,0
2014,8,30,5.452,0
2014,8,31,5.446,0
2014,9,1,5.38,0
2014,9,2,5.371,0
2014,9,3,5.37,0
2014,9,4,5.32,0
2014,9,5,5.255,0
2014,9,6,5.246,0
2014,9,7,5.204,0
2014,9,8,5.182,0
2014,9,9,5.178,0
2014,9,10,5.122,0
2014,9,11,5.124,0
2014,9,12,5.1,0
2014,9,13,5.049,0
2014,9,14,5.044,0
2014,9,15,5.032,0
2014,9,16,4.988,0
2014,9,17,5.029,0
2014,9,18,5.088,0
2014,9,19,5.116,0
2014,9,20,5.163,0
2014,9,21,5.199,0
2014,9,22,5.16,0
2014,9,23,5.168,0
2014,9,24,5.253,0
2014,9,25,5.298,0
2014,9,26,5.368,0
2014,9,27,5.344,0
2014,9,28,5.422,0
2014,9,29,5.483,0
2014,9,30,5.542,0
2014,10,1,5.683,0
2014,10,2,5.76,0
2014,10,3,5.787,0
2014,10,4,5.831,0
2014,10,5,5.952,0
2014,10,6,6.018,0
2014,10,7,6.081,0
2014,10,8,6.13,0
2014,10,9,6.244,0
2014,10,10,6.336,0
2014,10,11,6.5,0
2014,10,12,6.646,0
2014,10,13,6.838,0
2014,10,14,6.894,0
2014,10,15,6.926,0
2014,10,16,7.049,0
2014,10,17,7.23,0
2014,10,18,7.372,0
2014,10,19,7.615,0
2014,10,20,7.805,0
2014,10,21,7.887,0
2014,10,22,8.013,0
2014,10,23,8.141,0
2014,10,24,8.248,0
2014,10,25,8.408,0
2014,10,26,8.52,0
2014,10,27,8.676,0
2014,10,28,8.756,0
2014,10,29,8.838,0
2014,10,30,8.956,0
2014,10,31,9.066,0
2014,11,1,9.17,0
2014,11,2,9.293,0
2014,11,3,9.483,0
2014,11,4,9.495,0
2014,11,5,9.481,0
2014,11,6,9.522,0
2014,11,7,9.632,0
2014,11,8,9.669,0
2014,11,9,9.648,0
2014,11,10,9.663,0
2014,11,11,9.707,0
2014,11,12,9.827,0
2014,11,13,9.994,0
2014,11,14,10.094,0
2014,11,15,10.104,0
2014,11,16,10.16,0
2014,11,17,10.195,0
2014,11,18,10.227,0
2014,11,19,10.294,0
2014,11,20,10.318,0
2014,11,21,10.359,0
2014,11,22,10.449,0
2014,11,23,10.56,0
2014,11,24,10.658,0
2014,11,25,10.726,0
2014,11,26,10.763,0
2014,11,27,10.867,0
2014,11,28,10.923,0
2014,11,29,11.042,0
2014,11,30,11.115,0
2014,12,1,11.473,0
2014,12,2,11.578,0
2014,12,3,11.554,0
2014,12,4,11.675,0
2014,12,5,11.676,0
2014,12,6,11.807,0
2014,12,7,11.822,0
2014,12,8,11.888,0
2014,12,9,11.959,0
2014,12,10,12.084,0
2014,12,11,12.227,0
2014,12,12,12.125,0
2014,12,13,12.23,0
2014,12,14,12.231,0
2014,12,15,12.267,0
2014,12,16,12.395,0
2014,12,17,12.437,0
2014,12,18,12.462,0
2014,12,19,12.543,0
2014,12,20,12.645,0
2014,12,21,12.656,0
2014,12,22,12.695,0
2014,12,23,12.725,0
2014,12,24,12.871,0
2014,12,25,12.995,0
2014,12,26,12.993,0
2014,12,27,12.967,0
2014,12,28,12.93,0
2014,12,29,12.936,0
2014,12,30,13.038,0
2014,12,31,13.046,0
2015,1,1,13.073,0
2015,1,2,13.125,0
2015,1,3,13.112,0
2015,1,4,13.051,0
2015,1,5,13.115,0
2015,1,6,13.138,0
2015,1,7,13.18,0
2015,1,8,13.231,0
2015,1,9,13.292,0
2015,1,10,13.254,0
2015,1,11,13.363,0
2015,1,12,13.432,0
2015,1,13,13.504,0
2015,1,14,13.573,0
2015,1,15,13.661,0
2015,1,16,13.782,0
2015,1,17,13.765,0
2015,1,18,13.778,0
2015,1,19,13.856,0
2015,1,20,13.818,0
2015,1,21,13.752,0
2015,1,22,13.86,0
2015,1,23,13.93,0
2015,1,24,13.944,0
2015,1,25,13.968,0
2015,1,26,13.92,0
2015,1,27,13.976,0
2015,1,28,14.005,0
2015,1,29,13.991,0
2015,1,30,14.047,0
2015,1,31,14.176,0
2015,2,1,14.246,0
2015,2,2,14.218,0
2015,2,3,14.252,0
2015,2,4,14.269,0
2015,2,5,14.232,0
2015,2,6,14.27,0
2015,2,7,14.277,0
2015,2,8,14.407,0
2015,2,9,14.455,0
2015,2,10,14.468,0
2015,2,11,14.407,0
2015,2,12,14.434,0
2015,2,13,14.443,0
2015,2,14,14.496,0
2015,2,15,14.517,0
2015,2,16,14.437,0
2015,2,17,14.358,0
2015,2,18,14.347,0
2015,2,19,14.371,0
2015,2,20,14.41,0
2015,2,21,14.534,0
2015,2,22,14.554,0
2015,2,23,14.505,0
2015,2,24,14.5,0
2015,2,25,14.492,0
2015,2,26,14.49,0
2015,2,27,14.419,0
2015,2,28,14.41,0
2015,3,1,14.533,0
2015,3,2,14.421,0
2015,3,3,14.446,0
2015,3,4,14.372,0
2015,3,5,14.263,0
2015,3,6,14.354,0
2015,3,7,14.313,0
2015,3,8,14.271,0
2015,3,9,14.26,0
2015,3,10,14.308,0
2015,3,11,14.34,0
2015,3,12,14.364,0
2015,3,13,14.353,0
2015,3,14,14.337,0
2015,3,15,14.387,0
2015,3,16,14.404,0
2015,3,17,14.31,0
2015,3,18,14.315,0
2015,3,19,14.372,0
2015,3,20,14.332,0
2015,3,21,14.356,0
2015,3,22,14.433,0
2015,3,23,14.513,0
2015,3,24,14.388,0
2015,3,25,14.444,0
2015,3,26,14.495,0
2015,3,27,14.442,0
2015,3,28,14.34,0
2015,3,29,14.343,0
2015,3,30,14.385,0
2015,3,31,14.292,0
2015,4,1,14.241,0
2015,4,2,14.25,0
2015,4,3,14.174,0
2015,4,4,14.089,0
2015,4,5,14.122,0
2015,4,6,14.042,0
2015,4,7,13.989,0
2015,4,8,13.992,0
2015,4,9,14.029,0
2015,4,10,14.054,0
2015,4,11,14.089,0
2015,4,12,14.068,0
2015,4,13,14.017,0
2015,4,14,14.035,0
2015,4,15,13.986,0
2015,4,16,13.964,0
2015,4,17,13.895,0
2015,4,18,13.898,0
2015,4,19,13.897,0
2015,4,20,13.881,0
2015,4,21,13.992,0
2015,4,22,13.951,0
2015,4,23,13.827,0
2015,4,24,13.628,0
2015,4,25,13.581,0
2015,4,26,13.535,0
2015,4,27,13.466,0
2015,4,28,13.405,0
2015,4,29,13.362,0
2015,4,30,13.336,0
2015,5,1,13.142,0
2015,5,2,13.112,0
2015,5,3,13.098,0
2015,5,4,13.134,0
2015,5,5,13.078,0
2015,5,6,12.995,0
2015,5,7,12.882,0
2015,5,8,12.812,0
2015,5,9,12.812,0
2015,5,10,12.758,0
2015,5,11,12.758,0
2015,5,12,12.699,0
2015,5,13,12.751,0
2015,5,14,12.572,0
2015,5,15,12.54,0
2015,5,16,12.512,0
2015,5,17,12.451,0
2015,5,18,12.409,0
2015,5,19,12.347,0
2015,5,20,12.297,0
2015,5,21,12.266,0
2015,5,22,12.214,0
2015,5,23,12.102,0
2015,5,24,11.98,0
2015,5,25,11.922,0
2015,5,26,11.895,0
2015,5,27,11.875,0
2015,5,28,11.841,0
2015,5,29,11.792,0
2015,5,30,11.744,0
2015,5,31,11.721,0
2015,6,1,11.568,0
2015,6,2,11.543,0
2015,6,3,11.522,0
2015,6,4,11.396,0
2015,6,5,11.362,0
2015,6,6,11.323,0
2015,6,7,11.303,0
2015,6,8,11.313,0
2015,6,9,11.249,0
2015,6,10,11.158,0
2015,6,11,11.222,0
2015,6,12,11.148,0
2015,6,13,11.087,0
2015,6,14,10.997,0
2015,6,15,10.963,0
2015,6,16,10.815,0
2015,6,17,10.748,0
2015,6,18,10.767,0
2015,6,19,10.738,0
2015,6,20,10.68,0
2015,6,21,10.585,0
2015,6,22,10.547,0
2015,6,23,10.521,0
2015,6,24,10.39,0
2015,6,25,10.463,0
2015,6,26,10.381,0
2015,6,27,10.251,0
2015,6,28,10.215,0
2015,6,29,10.104,0
2015,6,30,10.008,0
2015,7,1,9.842,0
2015,7,2,9.828,0
2015,7,3,9.746,0
2015,7,4,9.643,0
2015,7,5,9.599,0
2015,7,6,9.573,0
2015,7,7,9.379,0
2015,7,8,9.304,0
2015,7,9,9.216,0
2015,7,10,9.048,0
2015,7,11,8.968,0
2015,7,12,8.841,0
2015,7,13,8.7,0
2015,7,14,8.682,0
2015,7,15,8.601,0
2015,7,16,8.398,0
2015,7,17,8.26,0
2015,7,18,8.116,0
2015,7,19,7.955,0
2015,7,20,7.88,0
2015,7,21,7.767,0
2015,7,22,7.671,0
2015,7,23,7.519,0
2015,7,24,7.413,0
2015,7,25,7.327,0
2015,7,26,7.308,0
2015,7,27,7.219,0
2015,7,28,7.137,0
2015,7,29,7.032,0
2015,7,30,6.895,0
2015,7,31,6.847,0
2015,8,1,6.708,0
2015,8,2,6.63,0
2015,8,3,6.449,0
2015,8,4,6.441,0
2015,8,5,6.44,0
2015,8,6,6.397,0
2015,8,7,6.249,0
2015,8,8,6.196,0
2015,8,9,6.171,0
2015,8,10,6.012,0
2015,8,11,5.829,0
2015,8,12,5.834,0
2015,8,13,5.776,0
2015,8,14,5.752,0
2015,8,15,5.588,0
2015,8,16,5.539,0
2015,8,17,5.538,0
2015,8,18,5.421,0
2015,8,19,5.378,0
2015,8,20,5.356,0
2015,8,21,5.333,0
2015,8,22,5.222,0
2015,8,23,5.099,0
2015,8,24,5.028,0
2015,8,25,5.005,0
2015,8,26,4.897,0
2015,8,27,4.771,0
2015,8,28,4.693,0
2015,8,29,4.639,0
2015,8,30,4.64,0
2015,8,31,4.53,0
2015,9,1,4.466,0
2015,9,2,4.457,0
2015,9,3,4.509,0
2015,9,4,4.541,0
2015,9,5,4.485,0
2015,9,6,4.458,0
2015,9,7,4.397,0
2015,9,8,4.387,0
2015,9,9,4.438,0
2015,9,10,4.507,0
2015,9,11,4.471,0
2015,9,12,4.482,0
2015,9,13,4.426,0
2015,9,14,4.395,0
2015,9,15,4.46,0
2015,9,16,4.495,0
2015,9,17,4.512,0
2015,9,18,4.585,0
2015,9,19,4.616,0
2015,9,20,4.631,0
2015,9,21,4.644,0
2015,9,22,4.687,0
2015,9,23,4.762,0
2015,9,24,4.832,0
2015,9,25,4.833,0
2015,9,26,4.915,0
2015,9,27,4.916,0
2015,9,28,4.986,0
2015,9,29,5.04,0
2015,9,30,5.14,0
2015,10,1,5.356,0
2015,10,2,5.344,0
2015,10,3,5.289,0
2015,10,4,5.374,0
2015,10,5,5.543,0
2015,10,6,5.69,0
2015,10,7,5.819,0
2015,10,8,5.996,0
2015,10,9,6.156,0
2015,10,10,6.225,0
2015,10,11,6.314,0
2015,10,12,6.292,0
2015,10,13,6.396,0
2015,10,14,6.56,0
2015,10,15,6.756,0
2015,10,16,6.976,0
2015,10,17,7.209,0
2015,10,18,7.409,0
2015,10,19,7.564,0
2015,10,20,7.548,0
2015,10,21,7.61,0
2015,10,22,7.759,0
2015,10,23,7.895,0
2015,10,24,8.069,0
2015,10,25,8.151,0
2015,10,26,8.203,0
2015,10,27,8.289,0
2015,10,28,8.359,0
2015,10,29,8.45,0
2015,10,30,8.592,0
2015,10,31,8.76,0
2015,11,1,8.909,0
2015,11,2,8.926,0
2015,11,3,8.959,0
2015,11,4,9.068,0
2015,11,5,9.153,0
2015,11,6,9.307,0
2015,11,7,9.395,0
2015,11,8,9.476,0
2015,11,9,9.543,0
2015,11,10,9.644,0
2015,11,11,9.663,0
2015,11,12,9.65,0
2015,11,13,9.644,0
2015,11,14,9.764,0
2015,11,15,9.853,0
2015,11,16,9.941,0
2015,11,17,9.951,0
2015,11,18,9.951,0
2015,11,19,10.002,0
2015,11,20,9.98,0
2015,11,21,9.946,0
2015,11,22,10.027,0
2015,11,23,10.153,0
2015,11,24,10.281,0
2015,11,25,10.382,0
2015,11,26,10.564,0
2015,11,27,10.754,0
2015,11,28,10.824,0
2015,11,29,10.846,0
2015,11,30,10.829,0
2015,12,1,11.064,0
2015,12,2,11.135,0
2015,12,3,11.223,0
2015,12,4,11.296,0
2015,12,5,11.301,0
2015,12,6,11.372,0
2015,12,7,11.447,0
2015,12,8,11.542,0
2015,12,9,11.591,0
2015,12,10,11.739,0
2015,12,11,11.814,0
2015,12,12,11.871,0
2015,12,13,11.987,0
2015,12,14,12.019,0
2015,12,15,12.112,0
2015,12,16,12.116,0
2015,12,17,12.169,0
2015,12,18,12.249,0
2015,12,19,12.303,0
2015,12,20,12.299,0
2015,12,21,12.411,0
2015,12,22,12.381,0
2015,12,23,12.407,0
2015,12,24,12.507,0
2015,12,25,12.661,0
2015,12,26,12.65,0
2015,12,27,12.68,0
2015,12,28,12.745,0
2015,12,29,12.762,0
2015,12,30,12.8,0
2015,12,31,12.735,0
2016,1,1,12.731,0
2016,1,2,12.809,0
2016,1,3,12.789,0
2016,1,4,12.873,0
2016,1,5,12.889,0
2016,1,6,13.052,0
2016,1,7,13.19,0
2016,1,8,13.074,0
2016,1,9,13.192,0
2016,1,10,13.382,0
2016,1,11,13.534,0
2016,1,12,13.434,0
2016,1,13,13.535,0
2016,1,14,13.491,0
2016,1,15,13.497,0
2016,1,16,13.549,0
2016,1,17,13.606,0
2016,1,18,13.668,0
2016,1,19,13.661,0
2016,1,20,13.697,0
2016,1,21,13.747,0
2016,1,22,13.739,0
2016,1,23,13.693,0
2016,1,24,13.767,0
2016,1,25,13.759,0
2016,1,26,13.859,0
2016,1,27,13.85,0
2016,1,28,13.85,0
2016,1,29,13.924,0
2016,1,30,13.908,0
2016,1,31,13.899,0
2016,2,1,13.972,0
2016,2,2,13.959,0
2016,2,3,13.999,0
2016,2,4,14.103,0
2016,2,5,14.18,0
2016,2,6,14.197,0
2016,2,7,14.173,0
2016,2,8,14.255,0
2016,2,9,14.267,0
2016,2,10,14.163,0
2016,2,11,14.087,0
2016,2,12,14.156,0
2016,2,13,14.204,0
2016,2,14,14.208,0
2016,2,15,14.249,0
2016,2,16,14.223,0
2016,2,17,14.131,0
2016,2,18,14.12,0
2016,2,19,14.175,0
2016,2,20,14.178,0
2016,2,21,14.198,0
2016,2,22,14.142,0
2016,2,23,14.17,0
2016,2,24,14.307,0
2016,2,25,14.366,0
2016,2,26,14.409,0
2016,2,27,14.427,0
2016,2,28,14.525,0
2016,2,29,14.557,0
2016,3,1,14.443,0
2016,3,2,14.436,0
2016,3,3,14.38,0
2016,3,4,14.321,0
2016,3,5,14.381,0
2016,3,6,14.358,0
2016,3,7,14.38,0
2016,3,8,14.395,0
2016,3,9,14.38,0
2016,3,10,14.333,0
2016,3,11,14.369,0
2016,3,12,14.387,0
2016,3,13,14.422,0
2016,3,14,14.323,0
2016,3,15,14.507,0
2016,3,16,14.486,0
2016,3,17,14.443,0
2016,3,18,14.491,0
2016,3,19,14.482,0
2016,3,20,14.444,0
2016,3,21,14.576,0
2016,3,22,14.55,0
2016,3,23,14.53,0
2016,3,24,14.513,0
2016,3,25,14.438,0
2016,3,26,14.381,0
2016,3,27,14.369,0
2016,3,28,14.364,0
2016,3,29,14.325,0
2016,3,30,14.162,0
2016,3,31,14.182,0
2016,4,1,14.172,0
2016,4,2,14.137,0
2016,4,3,14.033,0
2016,4,4,14.052,0
2016,4,5,13.993,0
2016,4,6,13.996,0
2016,4,7,14.034,0
2016,4,8,13.954,0
2016,4,9,13.87,0
2016,4,10,13.832,0
2016,4,11,13.793,0
2016,4,12,13.865,0
2016,4,13,13.821,0
2016,4,14,13.923,0
2016,4,15,13.867,0
2016,4,16,13.822,0
2016,4,17,13.815,0
2016,4,18,13.632,0
2016,4,19,13.542,0
2016,4,20,13.624,0
2016,4,21,13.548,0
2016,4,22,13.542,0
2016,4,23,13.492,0
2016,4,24,13.408,0
2016,4,25,13.342,0
2016,4,26,13.257,0
2016,4,27,13.183,0
2016,4,28,13.164,0
2016,4,29,13.119,0
2016,4,30,12.987,0
2016,5,1,12.745,0
2016,5,2,12.676,0
2016,5,3,12.678,0
2016,5,4,12.633,0
2016,5,5,12.629,0
2016,5,6,12.506,0
2016,5,7,12.455,0
2016,5,8,12.393,0
2016,5,9,12.377,0
2016,5,10,12.273,0
2016,5,11,12.143,0
2016,5,12,12.041,0
2016,5,13,12.013,0
2016,5,14,11.945,0
2016,5,15,11.919,0
2016,5,16,11.91,0
2016,5,17,11.779,0
2016,5,18,11.718,0
2016,5,19,11.609,0
2016,5,20,11.596,0
2016,5,21,11.625,0
2016,5,22,11.591,0
2016,5,23,11.488,0
2016,5,24,11.401,0
2016,5,25,11.379,0
2016,5,26,11.361,0
2016,5,27,11.285,0
2016,5,28,11.266,0
2016,5,29,11.209,0
2016,5,30,11.157,0
2016,5,31,11.096,0
2016,6,1,10.998,0
2016,6,2,10.982,0
2016,6,3,11,0
2016,6,4,10.98,0
2016,6,5,10.965,0
2016,6,6,10.919,0
2016,6,7,10.865,0
2016,6,8,10.87,0
2016,6,9,10.843,0
2016,6,10,10.782,0
2016,6,11,10.698,0
2016,6,12,10.72,0
2016,6,13,10.657,0
2016,6,14,10.573,0
2016,6,15,10.571,0
2016,6,16,10.442,0
2016,6,17,10.339,0
2016,6,18,10.337,0
2016,6,19,10.239,0
2016,6,20,10.028,0
2016,6,21,10.015,0
2016,6,22,9.958,0
2016,6,23,9.893,0
2016,6,24,9.772,0
2016,6,25,9.647,0
2016,6,26,9.673,0
2016,6,27,9.542,0
2016,6,28,9.489,0
2016,6,29,9.446,0
2016,6,30,9.334,0
2016,7,1,9.179,0
2016,7,2,9.111,0
2016,7,3,9.048,0
2016,7,4,8.954,0
2016,7,5,8.8,0
2016,7,6,8.78,0
2016,7,7,8.686,0
2016,7,8,8.559,0
2016,7,9,8.512,0
2016,7,10,8.418,0
2016,7,11,8.238,0
2016,7,12,8.067,0
2016,7,13,7.923,0
2016,7,14,7.882,0
2016,7,15,7.808,0
2016,7,16,7.831,0
2016,7,17,7.846,0
2016,7,18,7.746,0
2016,7,19,7.669,0
2016,7,20,7.528,0
2016,7,21,7.465,0
2016,7,22,7.386,0
2016,7,23,7.293,0
2016,7,24,7.255,0
2016,7,25,7.203,0
2016,7,26,7.171,0
2016,7,27,7.139,0
2016,7,28,6.909,0
2016,7,29,6.921,0
2016,7,30,6.719,0
2016,7,31,6.665,0
2016,8,1,6.502,0
2016,8,2,6.385,0
2016,8,3,6.197,0
2016,8,4,6.267,0
2016,8,5,6.184,0
2016,8,6,6.067,0
2016,8,7,5.961,0
2016,8,8,5.924,0
2016,8,9,5.906,0
2016,8,10,5.765,0
2016,8,11,5.623,0
2016,8,12,5.552,0
2016,8,13,5.622,0
2016,8,14,5.499,0
2016,8,15,5.387,0
2016,8,16,5.251,0
2016,8,17,5.262,0
2016,8,18,5.208,0
2016,8,19,5.186,0
2016,8,20,5.022,0
2016,8,21,5.021,0
2016,8,22,5.101,0
2016,8,23,4.982,0
2016,8,24,4.939,0
2016,8,25,4.85,0
2016,8,26,4.71,0
2016,8,27,4.537,0
2016,8,28,4.707,0
2016,8,29,4.547,0
2016,8,30,4.469,0
2016,8,31,4.388,0
2016,9,1,4.278,0
2016,9,2,4.211,0
2016,9,3,4.263,0
2016,9,4,4.258,0
2016,9,5,4.201,0
2016,9,6,4.203,0
2016,9,7,4.083,0
2016,9,8,4.104,0
2016,9,9,4.137,0
2016,9,10,4.16,0
2016,9,11,4.209,0
2016,9,12,4.236,0
2016,9,13,4.341,0
2016,9,14,4.357,0
2016,9,15,4.378,0
2016,9,16,4.363,0
2016,9,17,4.309,0
2016,9,18,4.434,0
2016,9,19,4.495,0
2016,9,20,4.533,0
2016,9,21,4.593,0
2016,9,22,4.627,0
2016,9,23,4.814,0
2016,9,24,4.899,0
2016,9,25,4.916,0
2016,9,26,5.071,0
2016,9,27,5.143,0
2016,9,28,5.174,0
2016,9,29,5.175,0
2016,9,30,5.187,0
2016,10,1,5.281,0
2016,10,2,5.285,0
2016,10,3,5.269,0
2016,10,4,5.269,0
2016,10,5,5.327,0
2016,10,6,5.387,0
2016,10,7,5.363,0
2016,10,8,5.405,0
2016,10,9,5.386,0
2016,10,10,5.425,0
2016,10,11,5.446,0
2016,10,12,5.515,0
2016,10,13,5.554,0
2016,10,14,5.598,0
2016,10,15,5.736,0
2016,10,16,5.857,0
2016,10,17,5.88,0
2016,10,18,5.931,0
2016,10,19,6.105,0
2016,10,20,6.31,0
2016,10,21,6.466,0
2016,10,22,6.583,0
2016,10,23,6.705,0
2016,10,24,6.794,0
2016,10,25,6.956,0
2016,10,26,6.965,0
2016,10,27,7.006,0
2016,10,28,7.103,0
2016,10,29,7.111,0
2016,10,30,7.048,0
2016,10,31,7.08,0
2016,11,1,7.172,0
2016,11,2,7.342,0
2016,11,3,7.551,0
2016,11,4,7.634,0
2016,11,5,7.858,0
2016,11,6,8.042,0
2016,11,7,8.184,0
2016,11,8,8.238,0
2016,11,9,8.386,0
2016,11,10,8.403,0
2016,11,11,8.52,0
2016,11,12,8.615,0
2016,11,13,8.613,0
2016,11,14,8.676,0
2016,11,15,8.714,0
2016,11,16,8.753,0
2016,11,17,8.606,0
2016,11,18,8.534,0
2016,11,19,8.56,0
2016,11,20,8.671,0
2016,11,21,8.905,0
2016,11,22,8.983,0
2016,11,23,9.04,0
2016,11,24,9.173,0
2016,11,25,9.269,0
2016,11,26,9.53,0
2016,11,27,9.652,0
2016,11,28,9.712,0
2016,11,29,9.789,0
2016,11,30,9.902,0
2016,12,1,10.215,0
2016,12,2,10.38,0
2016,12,3,10.362,0
2016,12,4,10.362,0
2016,12,5,10.426,0
2016,12,6,10.508,0
2016,12,7,10.653,0
2016,12,8,10.719,0
2016,12,9,10.809,0
2016,12,10,11.046,0
2016,12,11,11.231,0
2016,12,12,11.264,0
2016,12,13,11.348,0
2016,12,14,11.521,0
2016,12,15,11.553,0
2016,12,16,11.725,0
2016,12,17,11.762,0
2016,12,18,11.785,0
2016,12,19,11.853,0
2016,12,20,11.983,0
2016,12,21,11.836,0
2016,12,22,11.919,0
2016,12,23,11.745,0
2016,12,24,11.848,0
2016,12,25,12.028,0
2016,12,26,12.097,0
2016,12,27,12.279,0
2016,12,28,12.439,0
2016,12,29,12.533,0
2016,12,30,12.669,0
2016,12,31,12.608,0
2017,1,1,12.608,0
2017,1,2,12.614,0
2017,1,3,12.705,0
